,date,season,year,month,hour,holiday,week_day,working_day,weather_sit,temprature,feel_temprature,humidity,wind_speed,casual_user,registered_user,total_user
5300,2011-08-13,fall,2011,Aug,18,no,sunday,no,clear,28.7,33.34,74.0,15.0,123,169,292
5301,2011-08-13,fall,2011,Aug,19,no,sunday,no,mist,27.88,31.82,79.0,19.0,67,170,237
5302,2011-08-13,fall,2011,Aug,20,no,sunday,no,mist,27.88,31.82,83.0,15.0,78,105,183
5303,2011-08-13,fall,2011,Aug,21,no,sunday,no,mist,27.88,31.82,83.0,26.0,40,127,167
5304,2011-08-13,fall,2011,Aug,22,no,sunday,no,mist,27.88,31.82,83.0,26.0,36,118,154
5305,2011-08-13,fall,2011,Aug,23,no,sunday,no,mist,27.06,30.3,83.0,22.0,25,95,120
5306,2011-08-14,fall,2011,Aug,0,no,monday,no,light rain,27.06,30.3,83.0,20.0,19,71,90
5307,2011-08-14,fall,2011,Aug,1,no,monday,no,light rain,26.24,28.79,89.0,15.0,16,57,73
5308,2011-08-14,fall,2011,Aug,2,no,monday,no,light rain,26.24,28.79,89.0,15.0,13,49,62
5309,2011-08-14,fall,2011,Aug,3,no,monday,no,mist,26.24,28.03,94.0,17.0,5,22,27
5310,2011-08-14,fall,2011,Aug,4,no,monday,no,light rain,26.24,28.03,94.0,13.0,1,2,3
5311,2011-08-14,fall,2011,Aug,5,no,monday,no,mist,26.24,28.03,94.0,11.0,1,9,10
5312,2011-08-14,fall,2011,Aug,6,no,monday,no,mist,26.24,28.03,94.0,7.0,2,4,6
5313,2011-08-14,fall,2011,Aug,7,no,monday,no,mist,27.06,29.54,89.0,13.0,4,20,24
5314,2011-08-14,fall,2011,Aug,8,no,monday,no,mist,27.06,29.54,89.0,19.0,20,21,41
5315,2011-08-14,fall,2011,Aug,9,no,monday,no,light rain,27.06,29.54,89.0,19.0,27,76,103
5316,2011-08-14,fall,2011,Aug,10,no,monday,no,clear,28.7,33.34,79.0,15.0,67,116,183
5317,2011-08-14,fall,2011,Aug,11,no,monday,no,clear,28.7,33.34,79.0,13.0,81,117,198
5318,2011-08-14,fall,2011,Aug,12,no,monday,no,mist,28.7,33.34,79.0,15.0,98,183,281
5319,2011-08-14,fall,2011,Aug,13,no,monday,no,clear,29.52,34.85,74.0,17.0,144,233,377
5320,2011-08-14,fall,2011,Aug,14,no,monday,no,clear,30.34,34.85,70.0,13.0,126,244,370
5321,2011-08-14,fall,2011,Aug,15,no,monday,no,clear,30.34,34.85,66.0,13.0,128,203,331
5322,2011-08-14,fall,2011,Aug,16,no,monday,no,clear,30.34,34.85,66.0,11.0,116,176,292
5323,2011-08-14,fall,2011,Aug,17,no,monday,no,clear,31.16,35.6,62.0,9.0,133,196,329
5324,2011-08-14,fall,2011,Aug,18,no,monday,no,clear,30.34,34.85,66.0,11.0,125,222,347
5325,2011-08-14,fall,2011,Aug,19,no,monday,no,clear,29.52,34.85,74.0,15.0,75,184,259
5326,2011-08-14,fall,2011,Aug,20,no,monday,no,clear,28.7,33.34,84.0,11.0,67,126,193
5327,2011-08-14,fall,2011,Aug,21,no,monday,no,light rain,24.6,27.28,88.0,33.0,51,104,155
5328,2011-08-14,fall,2011,Aug,22,no,monday,no,light rain,24.6,27.28,88.0,33.0,14,25,39
5329,2011-08-14,fall,2011,Aug,23,no,monday,no,light rain,24.6,28.03,83.0,12.73,5,22,27
5330,2011-08-15,fall,2011,Aug,0,no,tuesday,yes,light rain,24.6,27.28,88.0,6.0,7,18,25
5331,2011-08-15,fall,2011,Aug,1,no,tuesday,yes,mist,24.6,27.28,88.0,9.0,1,9,10
5332,2011-08-15,fall,2011,Aug,2,no,tuesday,yes,mist,24.6,28.03,83.0,12.73,0,3,3
5333,2011-08-15,fall,2011,Aug,3,no,tuesday,yes,clear,24.6,28.03,83.0,13.0,1,6,7
5334,2011-08-15,fall,2011,Aug,4,no,tuesday,yes,clear,24.6,28.03,83.0,9.0,1,4,5
5335,2011-08-15,fall,2011,Aug,5,no,tuesday,yes,mist,24.6,27.28,88.0,13.0,3,14,17
5336,2011-08-15,fall,2011,Aug,6,no,tuesday,yes,clear,24.6,27.28,88.0,17.0,3,87,90
5337,2011-08-15,fall,2011,Aug,7,no,tuesday,yes,clear,24.6,27.28,88.0,17.0,10,248,258
5338,2011-08-15,fall,2011,Aug,8,no,tuesday,yes,clear,26.24,29.54,78.0,22.0,29,326,355
5339,2011-08-15,fall,2011,Aug,9,no,tuesday,yes,clear,26.24,29.54,78.0,22.0,52,170,222
5340,2011-08-15,fall,2011,Aug,10,no,tuesday,yes,clear,27.88,31.82,69.0,19.0,54,87,141
5341,2011-08-15,fall,2011,Aug,11,no,tuesday,yes,mist,29.52,34.09,62.0,17.0,41,112,153
5342,2011-08-15,fall,2011,Aug,12,no,tuesday,yes,clear,30.34,34.09,58.0,19.0,62,116,178
5343,2011-08-15,fall,2011,Aug,13,no,tuesday,yes,clear,31.98,35.6,52.0,19.0,53,140,193
5344,2011-08-15,fall,2011,Aug,14,no,tuesday,yes,clear,30.34,34.09,55.0,6.0,56,95,151
5345,2011-08-15,fall,2011,Aug,15,no,tuesday,yes,light rain,30.34,34.09,55.0,20.0,49,133,182
5346,2011-08-15,fall,2011,Aug,16,no,tuesday,yes,clear,30.34,34.09,55.0,22.0,58,225,283
5347,2011-08-15,fall,2011,Aug,17,no,tuesday,yes,clear,30.34,33.34,51.0,19.0,59,471,530
5348,2011-08-15,fall,2011,Aug,18,no,tuesday,yes,clear,28.7,32.57,65.0,13.0,70,413,483
5349,2011-08-15,fall,2011,Aug,19,no,tuesday,yes,clear,28.7,32.57,65.0,12.73,54,343,397
5350,2011-08-15,fall,2011,Aug,20,no,tuesday,yes,clear,27.06,31.06,74.0,9.0,45,240,285
5351,2011-08-15,fall,2011,Aug,21,no,tuesday,yes,clear,27.06,31.06,65.0,13.0,34,150,184
5352,2011-08-15,fall,2011,Aug,22,no,tuesday,yes,clear,27.06,31.06,69.0,17.0,22,76,98
5353,2011-08-15,fall,2011,Aug,23,no,tuesday,yes,clear,26.24,30.3,69.0,15.0,11,77,88
5354,2011-08-16,fall,2011,Aug,0,no,wednesday,yes,clear,26.24,30.3,69.0,7.0,8,23,31
5355,2011-08-16,fall,2011,Aug,1,no,wednesday,yes,clear,26.24,30.3,69.0,11.0,4,12,16
5356,2011-08-16,fall,2011,Aug,2,no,wednesday,yes,clear,25.42,29.54,73.0,15.0,1,3,4
5357,2011-08-16,fall,2011,Aug,3,no,wednesday,yes,clear,25.42,29.54,73.0,15.0,1,5,6
5358,2011-08-16,fall,2011,Aug,4,no,wednesday,yes,clear,26.24,30.3,69.0,20.0,0,5,5
5359,2011-08-16,fall,2011,Aug,5,no,wednesday,yes,clear,25.42,29.54,73.0,19.0,1,29,30
5360,2011-08-16,fall,2011,Aug,6,no,wednesday,yes,clear,25.42,29.54,73.0,22.0,4,115,119
5361,2011-08-16,fall,2011,Aug,7,no,wednesday,yes,clear,26.24,30.3,69.0,17.0,18,328,346
5362,2011-08-16,fall,2011,Aug,8,no,wednesday,yes,clear,28.7,32.57,58.0,30.0,24,417,441
5363,2011-08-16,fall,2011,Aug,9,no,wednesday,yes,clear,27.88,31.82,61.0,19.0,27,171,198
5364,2011-08-16,fall,2011,Aug,10,no,wednesday,yes,clear,28.7,32.57,58.0,26.0,28,83,111
5365,2011-08-16,fall,2011,Aug,11,no,wednesday,yes,clear,30.34,33.34,51.0,15.0,40,110,150
5366,2011-08-16,fall,2011,Aug,12,no,wednesday,yes,clear,31.16,34.09,48.0,22.0,42,120,162
5367,2011-08-16,fall,2011,Aug,13,no,wednesday,yes,clear,31.16,34.09,48.0,20.0,45,147,192
5368,2011-08-16,fall,2011,Aug,14,no,wednesday,yes,clear,31.16,34.09,45.0,28.0,65,117,182
5369,2011-08-16,fall,2011,Aug,15,no,wednesday,yes,clear,32.8,35.6,41.0,20.0,36,123,159
5370,2011-08-16,fall,2011,Aug,16,no,wednesday,yes,clear,32.8,35.6,41.0,15.0,55,248,303
5371,2011-08-16,fall,2011,Aug,17,no,wednesday,yes,clear,31.16,34.09,45.0,22.0,75,525,600
5372,2011-08-16,fall,2011,Aug,18,no,wednesday,yes,clear,31.16,34.09,45.0,15.0,54,516,570
5373,2011-08-16,fall,2011,Aug,19,no,wednesday,yes,clear,30.34,33.34,48.0,13.0,56,320,376
5374,2011-08-16,fall,2011,Aug,20,no,wednesday,yes,clear,30.34,33.34,51.0,12.73,48,232,280
5375,2011-08-16,fall,2011,Aug,21,no,wednesday,yes,clear,29.52,33.34,54.0,12.73,38,177,215
5376,2011-08-16,fall,2011,Aug,22,no,wednesday,yes,clear,28.7,32.57,61.0,12.73,31,121,152
5377,2011-08-16,fall,2011,Aug,23,no,wednesday,yes,clear,27.06,31.06,65.0,9.0,20,57,77
5378,2011-08-17,fall,2011,Aug,0,no,thursday ,yes,clear,27.06,31.06,69.0,6.0,8,16,24
5379,2011-08-17,fall,2011,Aug,1,no,thursday ,yes,clear,26.24,30.3,73.0,11.0,2,12,14
5380,2011-08-17,fall,2011,Aug,2,no,thursday ,yes,clear,27.06,31.06,69.0,12.73,0,6,6
5381,2011-08-17,fall,2011,Aug,3,no,thursday ,yes,clear,26.24,29.54,78.0,12.73,1,4,5
5382,2011-08-17,fall,2011,Aug,4,no,thursday ,yes,clear,26.24,30.3,73.0,12.73,0,5,5
5383,2011-08-17,fall,2011,Aug,5,no,thursday ,yes,clear,26.24,30.3,73.0,12.73,0,28,28
5384,2011-08-17,fall,2011,Aug,6,no,thursday ,yes,clear,25.42,29.54,78.0,12.73,4,101,105
5385,2011-08-17,fall,2011,Aug,7,no,thursday ,yes,clear,27.06,31.06,65.0,6.0,12,296,308
5386,2011-08-17,fall,2011,Aug,8,no,thursday ,yes,clear,28.7,32.57,54.0,11.0,35,452,487
5387,2011-08-17,fall,2011,Aug,9,no,thursday ,yes,clear,30.34,33.34,48.0,6.0,31,178,209
5388,2011-08-17,fall,2011,Aug,10,no,thursday ,yes,clear,31.16,34.09,43.0,6.0,27,91,118
5389,2011-08-17,fall,2011,Aug,11,no,thursday ,yes,clear,31.98,34.85,43.0,7.0,20,108,128
5390,2011-08-17,fall,2011,Aug,12,no,thursday ,yes,clear,32.8,36.36,43.0,19.0,26,163,189
5391,2011-08-17,fall,2011,Aug,13,no,thursday ,yes,clear,32.8,35.6,41.0,13.0,38,138,176
5392,2011-08-17,fall,2011,Aug,14,no,thursday ,yes,clear,33.62,36.36,36.0,11.0,54,138,192
5393,2011-08-17,fall,2011,Aug,15,no,thursday ,yes,clear,32.8,36.36,43.0,9.0,42,117,159
5394,2011-08-17,fall,2011,Aug,16,no,thursday ,yes,clear,33.62,37.12,43.0,15.0,62,238,300
5395,2011-08-17,fall,2011,Aug,17,no,thursday ,yes,clear,32.8,37.12,49.0,15.0,46,506,552
5396,2011-08-17,fall,2011,Aug,18,no,thursday ,yes,clear,31.16,34.85,55.0,17.0,86,470,556
5397,2011-08-17,fall,2011,Aug,19,no,thursday ,yes,clear,31.16,34.85,55.0,15.0,50,297,347
5398,2011-08-17,fall,2011,Aug,20,no,thursday ,yes,clear,30.34,34.09,58.0,17.0,37,243,280
5399,2011-08-17,fall,2011,Aug,21,no,thursday ,yes,clear,29.52,34.09,62.0,15.0,38,192,230
5400,2011-08-17,fall,2011,Aug,22,no,thursday ,yes,clear,28.7,32.57,65.0,13.0,29,142,171
5401,2011-08-17,fall,2011,Aug,23,no,thursday ,yes,clear,28.7,32.57,65.0,19.0,20,85,105
5402,2011-08-18,fall,2011,Aug,0,no,friday,yes,clear,27.88,31.82,65.0,9.0,18,38,56
5403,2011-08-18,fall,2011,Aug,1,no,friday,yes,mist,27.06,31.06,65.0,11.0,13,11,24
5404,2011-08-18,fall,2011,Aug,2,no,friday,yes,clear,27.06,31.06,65.0,15.0,2,4,6
5405,2011-08-18,fall,2011,Aug,3,no,friday,yes,clear,27.06,31.06,69.0,19.0,0,6,6
5406,2011-08-18,fall,2011,Aug,4,no,friday,yes,clear,26.24,30.3,73.0,15.0,0,9,9
5407,2011-08-18,fall,2011,Aug,5,no,friday,yes,clear,26.24,29.54,78.0,19.0,0,27,27
5408,2011-08-18,fall,2011,Aug,6,no,friday,yes,mist,26.24,29.54,78.0,17.0,6,97,103
5409,2011-08-18,fall,2011,Aug,7,no,friday,yes,clear,26.24,29.54,78.0,20.0,19,289,308
5410,2011-08-18,fall,2011,Aug,8,no,friday,yes,clear,27.06,31.06,74.0,19.0,27,393,420
5411,2011-08-18,fall,2011,Aug,9,no,friday,yes,clear,29.52,34.09,66.0,17.0,42,186,228
5412,2011-08-18,fall,2011,Aug,10,no,friday,yes,clear,30.34,34.85,66.0,17.0,37,92,129
5413,2011-08-18,fall,2011,Aug,11,no,friday,yes,clear,31.16,35.6,58.0,17.0,44,97,141
5414,2011-08-18,fall,2011,Aug,12,no,friday,yes,clear,32.8,37.12,52.0,19.0,34,139,173
5415,2011-08-18,fall,2011,Aug,13,no,friday,yes,clear,32.8,37.12,52.0,24.0,33,154,187
5416,2011-08-18,fall,2011,Aug,14,no,friday,yes,clear,33.62,37.88,46.0,22.0,67,115,182
5417,2011-08-18,fall,2011,Aug,15,no,friday,yes,clear,32.8,36.36,46.0,24.0,56,118,174
5418,2011-08-18,fall,2011,Aug,16,no,friday,yes,clear,32.8,36.36,46.0,24.0,49,196,245
5419,2011-08-18,fall,2011,Aug,17,no,friday,yes,light rain,32.8,36.36,46.0,20.0,44,365,409
5420,2011-08-18,fall,2011,Aug,18,no,friday,yes,light rain,31.16,34.85,55.0,17.0,48,226,274
5421,2011-08-18,fall,2011,Aug,19,no,friday,yes,clear,27.06,30.3,83.0,7.0,26,115,141
5422,2011-08-18,fall,2011,Aug,20,no,friday,yes,clear,27.06,30.3,83.0,7.0,24,141,165
5423,2011-08-18,fall,2011,Aug,21,no,friday,yes,mist,27.88,31.82,79.0,12.73,12,137,149
5424,2011-08-18,fall,2011,Aug,22,no,friday,yes,mist,28.7,33.34,74.0,7.0,18,117,135
5425,2011-08-18,fall,2011,Aug,23,no,friday,yes,mist,28.7,33.34,74.0,9.0,20,94,114
5426,2011-08-19,fall,2011,Aug,0,no,saturday,yes,light rain,27.88,31.82,69.0,13.0,9,53,62
5427,2011-08-19,fall,2011,Aug,1,no,saturday,yes,light rain,26.24,28.79,89.0,12.73,1,19,20
5428,2011-08-19,fall,2011,Aug,2,no,saturday,yes,light rain,26.24,28.79,83.0,12.73,0,8,8
5429,2011-08-19,fall,2011,Aug,3,no,saturday,yes,clear,26.24,29.54,78.0,12.73,2,1,3
5430,2011-08-19,fall,2011,Aug,4,no,saturday,yes,clear,26.24,28.79,83.0,12.73,1,7,8
5431,2011-08-19,fall,2011,Aug,5,no,saturday,yes,clear,26.24,28.79,83.0,12.73,1,16,17
5432,2011-08-19,fall,2011,Aug,6,no,saturday,yes,clear,26.24,28.79,83.0,12.73,2,91,93
5433,2011-08-19,fall,2011,Aug,7,no,saturday,yes,mist,27.06,30.3,83.0,6.0,12,251,263
5434,2011-08-19,fall,2011,Aug,8,no,saturday,yes,mist,27.06,30.3,83.0,12.73,30,368,398
5435,2011-08-19,fall,2011,Aug,9,no,saturday,yes,clear,28.7,32.57,65.0,9.0,31,187,218
5436,2011-08-19,fall,2011,Aug,10,no,saturday,yes,clear,29.52,34.09,62.0,6.0,57,108,165
5437,2011-08-19,fall,2011,Aug,11,no,saturday,yes,mist,29.52,34.09,66.0,6.0,45,120,165
5438,2011-08-19,fall,2011,Aug,12,no,saturday,yes,mist,30.34,34.09,62.0,6.0,54,168,222
5439,2011-08-19,fall,2011,Aug,13,no,saturday,yes,mist,31.16,35.6,62.0,13.0,63,169,232
5440,2011-08-19,fall,2011,Aug,14,no,saturday,yes,clear,31.98,36.36,55.0,13.0,78,142,220
5441,2011-08-19,fall,2011,Aug,15,no,saturday,yes,clear,32.8,37.12,49.0,7.0,66,156,222
5442,2011-08-19,fall,2011,Aug,16,no,saturday,yes,clear,32.8,37.12,49.0,12.73,66,261,327
5443,2011-08-19,fall,2011,Aug,17,no,saturday,yes,clear,31.16,35.6,58.0,35.0,85,442,527
5444,2011-08-19,fall,2011,Aug,18,no,saturday,yes,clear,31.16,35.6,58.0,35.0,88,337,425
5445,2011-08-19,fall,2011,Aug,19,no,saturday,yes,light rain,25.42,29.54,73.0,31.0,33,132,165
5446,2011-08-19,fall,2011,Aug,20,no,saturday,yes,light rain,25.42,28.79,83.0,20.0,12,46,58
5447,2011-08-19,fall,2011,Aug,21,no,saturday,yes,clear,25.42,28.79,83.0,9.0,18,89,107
5448,2011-08-19,fall,2011,Aug,22,no,saturday,yes,clear,24.6,27.28,88.0,9.0,25,97,122
5449,2011-08-19,fall,2011,Aug,23,no,saturday,yes,mist,24.6,27.28,88.0,6.0,18,88,106
5450,2011-08-20,fall,2011,Aug,0,no,sunday,no,clear,24.6,27.28,88.0,12.73,21,107,128
5451,2011-08-20,fall,2011,Aug,1,no,sunday,no,clear,25.42,28.79,83.0,12.73,12,35,47
5452,2011-08-20,fall,2011,Aug,2,no,sunday,no,clear,25.42,29.54,78.0,12.73,10,59,69
5453,2011-08-20,fall,2011,Aug,3,no,sunday,no,clear,25.42,29.54,78.0,12.73,9,42,51
5454,2011-08-20,fall,2011,Aug,4,no,sunday,no,mist,24.6,27.28,88.0,12.73,1,6,7
5455,2011-08-20,fall,2011,Aug,5,no,sunday,no,clear,24.6,28.03,83.0,12.73,0,8,8
5456,2011-08-20,fall,2011,Aug,6,no,sunday,no,mist,24.6,28.03,83.0,9.0,6,18,24
5457,2011-08-20,fall,2011,Aug,7,no,sunday,no,clear,25.42,28.79,83.0,12.73,8,36,44
5458,2011-08-20,fall,2011,Aug,8,no,sunday,no,clear,27.06,31.06,69.0,12.73,27,106,133
5459,2011-08-20,fall,2011,Aug,9,no,sunday,no,clear,28.7,32.57,65.0,12.73,51,139,190
5460,2011-08-20,fall,2011,Aug,10,no,sunday,no,clear,29.52,34.09,62.0,7.0,114,192,306
5461,2011-08-20,fall,2011,Aug,11,no,sunday,no,clear,29.52,33.34,58.0,12.73,115,223,338
5462,2011-08-20,fall,2011,Aug,12,no,sunday,no,clear,30.34,34.09,58.0,9.0,156,253,409
5463,2011-08-20,fall,2011,Aug,13,no,sunday,no,clear,31.16,34.85,55.0,9.0,158,220,378
5464,2011-08-20,fall,2011,Aug,14,no,sunday,no,clear,32.8,37.12,49.0,13.0,147,228,375
5465,2011-08-20,fall,2011,Aug,15,no,sunday,no,clear,32.8,36.36,43.0,13.0,175,215,390
5466,2011-08-20,fall,2011,Aug,16,no,sunday,no,clear,32.8,36.36,46.0,13.0,151,222,373
5467,2011-08-20,fall,2011,Aug,17,no,sunday,no,clear,32.8,37.12,49.0,13.0,180,203,383
5468,2011-08-20,fall,2011,Aug,18,no,sunday,no,clear,31.16,35.6,58.0,17.0,169,225,394
5469,2011-08-20,fall,2011,Aug,19,no,sunday,no,clear,30.34,34.09,62.0,13.0,109,182,291
5470,2011-08-20,fall,2011,Aug,20,no,sunday,no,clear,30.34,34.09,62.0,15.0,78,170,248
5471,2011-08-20,fall,2011,Aug,21,no,sunday,no,clear,29.52,34.09,70.0,15.0,81,144,225
5472,2011-08-20,fall,2011,Aug,22,no,sunday,no,mist,28.7,33.34,74.0,13.0,77,146,223
5473,2011-08-20,fall,2011,Aug,23,no,sunday,no,clear,28.7,33.34,74.0,9.0,59,98,157
5474,2011-08-21,fall,2011,Aug,0,no,monday,no,clear,28.7,33.34,74.0,13.0,6,68,74
5475,2011-08-21,fall,2011,Aug,1,no,monday,no,clear,27.88,31.82,79.0,15.0,17,69,86
5476,2011-08-21,fall,2011,Aug,2,no,monday,no,clear,27.88,31.82,79.0,13.0,13,51,64
5477,2011-08-21,fall,2011,Aug,3,no,monday,no,clear,27.06,30.3,83.0,15.0,25,26,51
5478,2011-08-21,fall,2011,Aug,4,no,monday,no,clear,27.88,31.82,83.0,15.0,1,5,6
5479,2011-08-21,fall,2011,Aug,5,no,monday,no,clear,27.06,29.54,89.0,20.0,0,8,8
5480,2011-08-21,fall,2011,Aug,6,no,monday,no,clear,27.06,29.54,89.0,19.0,4,10,14
5481,2011-08-21,fall,2011,Aug,7,no,monday,no,clear,27.88,31.82,83.0,20.0,12,19,31
5482,2011-08-21,fall,2011,Aug,8,no,monday,no,clear,28.7,33.34,79.0,15.0,30,62,92
5483,2011-08-21,fall,2011,Aug,9,no,monday,no,clear,29.52,34.85,74.0,15.0,80,151,231
5484,2011-08-21,fall,2011,Aug,10,no,monday,no,clear,30.34,35.6,74.0,17.0,97,177,274
5485,2011-08-21,fall,2011,Aug,11,no,monday,no,clear,32.8,39.4,63.0,19.0,132,181,313
5486,2011-08-21,fall,2011,Aug,12,no,monday,no,clear,33.62,40.15,59.0,19.0,135,239,374
5487,2011-08-21,fall,2011,Aug,13,no,monday,no,clear,32.8,38.64,59.0,28.0,94,216,310
5488,2011-08-21,fall,2011,Aug,14,no,monday,no,light rain,28.7,33.34,79.0,26.0,78,157,235
5489,2011-08-21,fall,2011,Aug,15,no,monday,no,clear,28.7,33.34,84.0,19.0,17,51,68
5490,2011-08-21,fall,2011,Aug,16,no,monday,no,clear,29.52,34.85,79.0,11.0,97,161,258
5491,2011-08-21,fall,2011,Aug,17,no,monday,no,clear,29.52,34.85,79.0,9.0,91,179,270
5492,2011-08-21,fall,2011,Aug,18,no,monday,no,clear,29.52,34.85,79.0,17.0,96,215,311
5493,2011-08-21,fall,2011,Aug,19,no,monday,no,clear,29.52,34.09,70.0,17.0,81,201,282
5494,2011-08-21,fall,2011,Aug,20,no,monday,no,clear,28.7,33.34,79.0,17.0,41,140,181
5495,2011-08-21,fall,2011,Aug,21,no,monday,no,clear,28.7,33.34,79.0,17.0,45,93,138
5496,2011-08-21,fall,2011,Aug,22,no,monday,no,mist,28.7,33.34,79.0,13.0,37,97,134
5497,2011-08-21,fall,2011,Aug,23,no,monday,no,clear,28.7,33.34,74.0,11.0,20,48,68
5498,2011-08-22,fall,2011,Aug,0,no,tuesday,yes,clear,27.88,31.82,79.0,11.0,18,22,40
5499,2011-08-22,fall,2011,Aug,1,no,tuesday,yes,clear,27.88,31.82,79.0,6.0,8,13,21
5500,2011-08-22,fall,2011,Aug,2,no,tuesday,yes,mist,28.7,32.57,65.0,7.0,2,6,8
5501,2011-08-22,fall,2011,Aug,3,no,tuesday,yes,light rain,28.7,32.57,65.0,9.0,0,5,5
5502,2011-08-22,fall,2011,Aug,4,no,tuesday,yes,clear,27.88,31.82,65.0,13.0,2,10,12
5503,2011-08-22,fall,2011,Aug,5,no,tuesday,yes,clear,27.06,31.06,65.0,24.0,1,23,24
5504,2011-08-22,fall,2011,Aug,6,no,tuesday,yes,clear,27.06,31.06,61.0,20.0,6,106,112
5505,2011-08-22,fall,2011,Aug,7,no,tuesday,yes,clear,27.06,31.06,61.0,22.0,11,270,281
5506,2011-08-22,fall,2011,Aug,8,no,tuesday,yes,clear,27.06,31.06,61.0,22.0,20,331,351
5507,2011-08-22,fall,2011,Aug,9,no,tuesday,yes,clear,27.88,31.82,54.0,17.0,36,151,187
5508,2011-08-22,fall,2011,Aug,10,no,tuesday,yes,clear,28.7,32.57,48.0,19.0,36,85,121
5509,2011-08-22,fall,2011,Aug,11,no,tuesday,yes,clear,29.52,32.57,34.0,22.0,46,85,131
5510,2011-08-22,fall,2011,Aug,12,no,tuesday,yes,clear,30.34,32.57,35.0,26.0,54,153,207
5511,2011-08-22,fall,2011,Aug,13,no,tuesday,yes,clear,30.34,32.57,30.0,31.0,47,158,205
5512,2011-08-22,fall,2011,Aug,14,no,tuesday,yes,clear,30.34,32.57,30.0,26.0,88,137,225
5513,2011-08-22,fall,2011,Aug,15,no,tuesday,yes,clear,30.34,32.57,30.0,20.0,72,127,199
5514,2011-08-22,fall,2011,Aug,16,no,tuesday,yes,clear,30.34,32.57,30.0,26.0,66,254,320
5515,2011-08-22,fall,2011,Aug,17,no,tuesday,yes,clear,30.34,32.57,27.0,22.0,82,509,591
5516,2011-08-22,fall,2011,Aug,18,no,tuesday,yes,clear,29.52,32.57,28.0,20.0,72,537,609
5517,2011-08-22,fall,2011,Aug,19,no,tuesday,yes,clear,28.7,31.82,30.0,19.0,66,350,416
5518,2011-08-22,fall,2011,Aug,20,no,tuesday,yes,clear,27.06,31.06,34.0,13.0,21,247,268
5519,2011-08-22,fall,2011,Aug,21,no,tuesday,yes,clear,26.24,31.06,38.0,13.0,28,180,208
5520,2011-08-22,fall,2011,Aug,22,no,tuesday,yes,clear,26.24,31.06,38.0,20.0,32,121,153
5521,2011-08-22,fall,2011,Aug,23,no,tuesday,yes,clear,25.42,31.06,41.0,17.0,19,45,64
5522,2011-08-23,fall,2011,Aug,0,no,wednesday,yes,clear,24.6,31.06,43.0,13.0,13,22,35
5523,2011-08-23,fall,2011,Aug,1,no,wednesday,yes,clear,23.78,27.28,49.0,13.0,6,13,19
5524,2011-08-23,fall,2011,Aug,2,no,wednesday,yes,clear,22.96,26.52,52.0,13.0,2,4,6
5525,2011-08-23,fall,2011,Aug,3,no,wednesday,yes,clear,22.96,26.52,52.0,19.0,2,4,6
5526,2011-08-23,fall,2011,Aug,4,no,wednesday,yes,clear,22.14,25.76,56.0,11.0,0,5,5
5527,2011-08-23,fall,2011,Aug,5,no,wednesday,yes,clear,22.14,25.76,56.0,13.0,1,35,36
5528,2011-08-23,fall,2011,Aug,6,no,wednesday,yes,clear,22.14,25.76,60.0,13.0,3,111,114
5529,2011-08-23,fall,2011,Aug,7,no,wednesday,yes,clear,24.6,31.06,49.0,13.0,11,333,344
5530,2011-08-23,fall,2011,Aug,8,no,wednesday,yes,mist,25.42,31.06,50.0,12.73,43,461,504
5531,2011-08-23,fall,2011,Aug,9,no,wednesday,yes,mist,27.06,31.06,44.0,12.73,34,191,225
5532,2011-08-23,fall,2011,Aug,10,no,wednesday,yes,clear,28.7,31.82,37.0,12.73,56,92,148
5533,2011-08-23,fall,2011,Aug,11,no,wednesday,yes,clear,28.7,31.82,34.0,7.0,62,124,186
5534,2011-08-23,fall,2011,Aug,12,no,wednesday,yes,clear,28.7,31.82,39.0,6.0,60,177,237
5535,2011-08-23,fall,2011,Aug,13,no,wednesday,yes,clear,29.52,32.57,30.0,7.0,70,164,234
5536,2011-08-23,fall,2011,Aug,14,no,wednesday,yes,clear,29.52,32.57,30.0,6.0,149,502,651
5537,2011-08-23,fall,2011,Aug,15,no,wednesday,yes,clear,29.52,32.57,34.0,15.0,178,423,601
5538,2011-08-23,fall,2011,Aug,16,no,wednesday,yes,clear,29.52,32.57,32.0,9.0,133,311,444
5539,2011-08-23,fall,2011,Aug,17,no,wednesday,yes,clear,29.52,32.57,34.0,15.0,133,339,472
5540,2011-08-23,fall,2011,Aug,18,no,wednesday,yes,clear,29.52,32.57,34.0,13.0,98,421,519
5541,2011-08-23,fall,2011,Aug,19,no,wednesday,yes,clear,27.06,31.06,50.0,15.0,70,297,367
5542,2011-08-23,fall,2011,Aug,20,no,wednesday,yes,clear,26.24,31.06,53.0,17.0,54,206,260
5543,2011-08-23,fall,2011,Aug,21,no,wednesday,yes,clear,25.42,31.06,57.0,12.73,38,173,211
5544,2011-08-23,fall,2011,Aug,22,no,wednesday,yes,clear,25.42,31.06,57.0,9.0,46,145,191
5545,2011-08-23,fall,2011,Aug,23,no,wednesday,yes,clear,25.42,30.3,61.0,9.0,19,61,80
5546,2011-08-24,fall,2011,Aug,0,no,thursday ,yes,clear,25.42,31.06,57.0,9.0,9,29,38
5547,2011-08-24,fall,2011,Aug,1,no,thursday ,yes,clear,24.6,30.3,60.0,7.0,7,17,24
